suj	bloc	prob	SPEECH
32	2	8	j'ai pensé au fait que l'expérience est quand même un peu longue puis j'ai eu un gros blanc et je me suis demandée si mes résultats vont être concluant pour la dame et puis je ne sais pas pourquoi j'ai pensé au fait que peut être référés aussi ça ça a la fin de mes études, mais je ne sais pas si je vais continuer la psychologie
33	1	1	je pensais à rien de spécial pour l'instant juste à la boule rouge c'est tout
33	1	2	je me demandais si je faisais bine l'expérience si je la faisais correctement
33	1	3	à la boule rouge
33	1	4	à la boule rouge et à l'a l'anniversaire d'une amie enfin de deux amies
33	1	5	à la boule rouge
33	1	6	au vide total je pense je ne pensais à rien de spécifique juste au vide voilà
33	1	7	au début à la boule rouge ensuite à ma vie en ce moment c'est tout plein de petites choses, mais juste à ma vie
33	2	1	au début à la boule rouge ensuite à une nuit d'été avec le soleil qui se couche
33	2	2	à un foret noire toute noire et sombre et la lune une nuit de pleine lune et un loup qui cri
33	2	4	à moi qui peine un dragon parce que j'adore peindre
33	2	5	j'ai essayé de me reconcentrer sur la tâche à penser qu'à la boule rouge donc je n'ai pensé qu'à effectuer correctement la tâche et à la boule rouge
33	2	6	au début à la boule rouge ensuite à ce que je vais faire ce soir et ce soir je pense que je vais dessiner et je pensais cède dessinais et je vais peindre aussi que je peignais
33	2	7	à la boule rouge au début ensuite à à quand est ce que l'expérience va finir pour que je puisse aller acheter le cadeau de mon ami, c'est l'anniversaire de mon ami et ensuite quand la nuit sera tombée je vais dessiner au dessin je pense au dessin
33	2	8	je pensais à être sur Alma c'est le campus de l'URL et j'étais avec deux amis deux anciens amis tout simplement et il y avait du soleil
34	1	1	je suis trop contente d'avoir changé de tâche ça fait du bien et du coup au début je pensais à ça et puis après je ne pensais pas à grand-chose mais je préfère cette tâche ci à celle d'avant
34	1	2	au début j'ai pensé que la chaleur de la pièce d'à côté me manquait et puis j'ai eu un gros blanc et puis voilà
34	1	3	au début je me suis dit que j'avais envie de m'attacher les cheveux que j'avais envie de me les brosser et puis j'ai pensé aux dernières choses que je devais mettre dans mon sac avant de partir ce soir voilà je pensais à tout et n'importe quoi
34	1	4	au début je me suis dit que cette tache m'endormait moins en fait ce qui m'aide, c'est d'après devoir parler en racontant tout ce à quoi on a pensé et puis j'ai pensé à quoi ah oui j'ai pensé au fait que j'avais faim et donc je me demandais ce que j'allais manger ce midi
34	1	5	j'la pensé à mon GSM puis-je me suis dit que j'avais très envie de voir l'heure puis-je me suis dit que s'il était même pas 11 heures, c'était vraiment pas cool puis j'ai eu un gros blanc puis-je me suis redit qu'il n'était pas possible qu'il soit même pas 11 h mais bon je n'en sais rien puis j'ai de nouveau eu un blanc
34	1	6	j'ai pensé à mes chaussures puis j'ai pensé à la série le mentaliste aucune idée pourquoi du coup après je me suis demandée pourquoi j'avais pensé à ça puis j'ai pensé j'ai pensé ah oui à la saleté qu'il y avait sur l'écran que d'ailleurs je vais enlever maintenant et puis je sais plus à quoi j'ai pensé j'ai pensé à pleins de choses
34	1	7	au début je pensais à rien puis j'ai eu une pensée pour Ambre ce qui m'a rappelé que je devais envoyer un message à Marion pour lui dire ou se déroulait l'expérience puis j'ai pensé à ma mère et au restaurant l'Indochine près de flâne-y donc à mon beau-père et puis j'ai pensé à rien j'ai de nouveau eu un blanc
34	2	1	alors je me suis dit que maintenant on allait faire la partie la plus longue de la deuxième tâche parce que dans la première tâche après la pause la deuxième partie c'était beaucoup plus long enfin du moins ça m'a semblé beaucoup plus long et puis j'ai pensé j'ai pensé à un autre truc oh, c'est horrible j'oublie du coup je sais plus quoi j'ai pensé ah oui à un moment donné j'ai aussi oublié d'appuyer sur la tâche espace sur la touche espace et puis voilà
34	2	2	j'étais très concentrée sur la tâche au début puis-je me suis dit que c'était surement parce que je l'étais pas juste avant et puis j'ai pensé au fait que ma main était froide sur ma joue
34	2	3	j'ai pensé à la nana qui m'a expliqué l'expérience du coup après j'ai essayé de me rappeler son prénom je me suis dit qu'elle s'appelait Agathe j'étais plus sure du tout du coup je ne sais plus mais je me suis dit qu'elle était super sympa du coup voilà
34	2	4	j'ai pensé au délire que j'ai eu a Amsterdam avec A lissa au début je me suis dit que ça m'avait fait du bien, mais que j'étais quand même très contente de rejoindre Roi ce soir et après j'ai pensé au mec d'Ali Sami je me suis dit que on pouvait vraiment pas s'entendre je pense enfin je ne sais pas je pensais au fait que c'était bizarre
34	2	5	alors au début j'étais concentrée sur la tâche, mais je réfléchissais au fait que j'arrête pas de dire j'ai pensé à et que ça m'énervait moi même et du coup je me suis dit de nouveau est ce qu'il y a vraiment quelqu'un qui va écouter tout ce qu'on dit et si oui ça doit être extrêmement chiant voir drôle par moment du coup voilà puis c'était fini
34	2	6	alors au début j'étais concentrée sur la tâche puis j'ai eu un moment de blanc puis j'ai pensé XXX de nouveau puis j'ai eu en tête le fait que je n'ai pas été du tout à mon cours de cytologie cette année et que je connais même pas le nom du prof je pense que c'est monsieur Blum, c'est ce que je m'étais dit puis j'ai pensé à Rome et au fait qu'il avait tout le temps besoin de faire quelque chose d'autre quand on lui parlait pour mieux enregistrer tout ce qu'on lui dit voilà
34	2	7	au début je me suis mise à chipoter à mes cheveux et donc je me suis demandée s'il fallait que je les coupe ou pas puis-je me suis dit que c'était complètement inintéressant donc je me suis reconcentrée sur le la tâche qui ne m'a pas plus intéressée que ça non plus du coup et puis j'ai eu un gros moment d'absence et après j'ai eu froid et puis voilà
34	2	8	alors au début je me suis dit qu'en effet cette deuxième partie comme pour la première tâche était plus longue après j'ai eu un petit moment d'absence puis-je me suis dit qu'il fallait que je me tienne plus droite parce que c'est mauvais pour mon dos puis j'ai eu de nouveau ultra froid enfin j'ai toujours froid d'ailleurs et après j'ai entendu quelqu'un toussé dans la pièce d'à côté ce qui m'a distrait de la tâche et ce qui m'a fait me dire encore une fois est ce qu'on m'entend de la pièce d'à côté et puis j'ai eu un moment d'absence
35	1	1	au début je n'étais pas concentrée parce que je remettais bien mon casque, mais après je me suis concentrée
35	1	2	concentrée au début puis près mon ventre a gargouillé du coup je me suis dit que j'avais trop faim et que j'avais hâte que ça se frise pour manger puis ça c'est arrêté
35	1	3	je suis restée concentrée tout le temps et j'ai pensé à rien de spécial
35	1	4	j'étais concentrée au début puis j'ai mieux mi mes lunettes parce que ça me faisait mal à mes oreilles donc là j'étais distraite puis j'ai recommencé sans penser à rien automatiquement
35	1	5	au tout début je n'étais pas concentrée puis je me suis concentrée et la j'ai fait la tâche sans penser à quelque chose de spécial
35	1	6	mon ventre a gargouillé au début de la tâche donc j'ai été distraite puis il y a mon dos qui m'a gratté et puis je me suis concentrée qu'à la fin
35	1	7	j'étais concentrée puis j'ai pensé à mon copain que je voyais après et puis et puis il y a eu un blanc
35	2	1	pas concentrée au début parce que ma bague me dérangeait ça m'a distraite du coup après je me suis dit que j'aurais dû les retirer avant de faire la tâche et puis ça c'est arrêté
35	2	2	la j'ai pensé à rien du début à la fin enfin j'étais juste concentrée sur le rond
35	2	3	mon ventre à gargouillé a début du coup j été suis de nouveau dit que j'avais faim et que j'en avais trop marre puis-je me suis gratté le nez donc j'étais distraite puis je me suis concentrée puis il y a eu un blanc jusqu'à l'arrêt
35	2	4	concentrée du début à la fin sans pensées particulières
35	2	5	j'ai fait la tâche automatiquement du début à la fin, mais mais j'ai pense du début à la fin à mon copain et à la semaine prochaine de vacances parce que je pars dans le sud de la France
35	2	6	au deux j'étais concentrée puis vers la moitié le casque serrait fort mes oreilles du coup j été suis dit que ça me faisait mal et tout ça puis j'ai eu un peu un blanc et voilà
35	2	7	au début je me suis dit à la putain, c'est pas encore fini puis-je me suis concentrée puis j'ai eu un blanc j'ai pensé à rien puis-je me suis reconcentrée
35	2	8	je me suis concentrée au début après je me suis demandée si si on regardait vraiment si je mettais bien le rond dans le cercle ou si c'était juste une tâche pour occuper puis-je me suis reconcentrée un peu et puis mon ventre à gargouillé du coup ça m'a distrait
36	1	1	je pensais à quoi au fait que j'étais fatiguée et jusqu'à que je devais appuyer
36	1	2	j'ai pensé au fait que vu qu'avant, c'était pas long ça allait être un peu plus long et puis au fait que mon ventre a gargouillé tout à l'heure et maintenant et puis
36	1	3	que je pensais à je pense au pensais à rien puis j'ai oublié d'appuyer je m'en suis rendue compte et donc j'ai pensé juste à ça et puis ça c'est arrêté
36	1	4	je pensais au fait que j'avais de plus en plus de mal a resté concentrée et puis j'ai pensé aux cours au fait que de base j'ai du mal à me concentrer donc je n'y vais pas donc j'ai pensé à ça et ensuite j'ai du pensé à quoi j'arrive plus à me rappeler
36	1	5	ah oui j'ai pensé au fait que je devais rester droite parce que j'avais mal au dos et ensuite au fait que j'avais faim puis au fait que ça allait être très difficile de réciter toutes mes pensées donc en gros j'ai repensé XXX
36	1	6	je sais plus ce que j'ai commencé ah oui je sais plus par quoi j'ai commencé à penser, mais après au fait que j'avais faim donc j'allais aller au café et je réfléchissais si j'allais écrire un article sur ce café et puis ou un autre d'abord et ensuite je pense que je suis enfin non je pensais à ça tout le long
36	1	7	au début je pensais à ce que j'avais dit auparavant dans l'enregistrement si si j'avais bien dit tout en fait j'y réfléchissais un peu plus et ensuite je pensais à lundi parce que j'ai une expérience encore enfin j'ai des rendez
36	2	1	je pensais au fait que je pensais enfin pas que je pensais, mais plutôt que je devais je réfléchissais à quoi penser
36	2	2	j'ai pensé au fait que j'avais un peu faim, mais que c'était bien que j'étais occupée que je n'avais pas mangé
36	2	3	au début je pensais au fait que j'avais juste envie de me reposer de mes pensées et donc de juste regarder la balle enfin la balle le orné rouge et ensuite j'ai pensé à l'expérience et aux résultats en fait je me suis imaginé un un amphithéâtre ou un endroit de conférence et genre qu'il y avait qu'ils expliquaient les résultats et qu'il y avait enfin il y avait quoi ma voix en gros je me suis imaginée je me suis imaginée une histoire
36	2	4	donc je disais je pensais pas vraiment ua fait que j'ai juste appuyé au moment où le rond rouge passait au milieu du cercle blanc et ah oui et au fait que j'ai encore une fois manqué que je n'ai pas appuyé quoi au bon moment ou du tout en fait
